wavelength,normalized_radiation_A,normalized_radiation_B,normalized_radiation_C
8440,,9.33E-06,0.000845632
8450,,8.39E-06,0.000845251
8460,,7.71E-06,0.000844866
8470,,7.69E-06,0.000844476
8480,,7.06E-06,0.000844082
8490,,6.28E-06,0.000843683
8500,,6.27E-06,0.00084328
8510,,5.61E-06,0.000842873
8520,,5.15E-06,0.000842461
8530,,4.65E-06,0.000843342
8540,,4.64E-06,0.000842921
8550,,4.17E-06,0.000842495
8560,,3.77E-06,0.000842065
8570,,3.76E-06,0.000841631
8580,,3.51E-06,0.000841193
8590,,3.20E-06,0.00084075
8600,,3.00E-06,0.000840304
8610,,2.99E-06,0.000839853
8620,,2.67E-06,0.000839398
8630,,2.22E-06,0.000838939
8640,,2.21E-06,0.000838476
8650,,2.02E-06,0.000840014
8660,,1.96E-06,0.000839542
8670,,1.95E-06,0.000839066
8680,,1.71E-06,0.000838586
8690,,1.47E-06,0.000838102
8700,,1.46E-06,0.000837614
8710,,1.27E-06,0.000837122
8720,,1.25E-06,0.000836626
8730,,1.23E-06,0.000836127
8740,,1.23E-06,0.000835624
8750,,1.14E-06,0.000835117
8760,,9.94E-07,0.000834606
8770,,9.91E-07,0.000836652
8780,,9.38E-07,0.000836133
8790,,8.90E-07,0.00083561
8800,,8.88E-07,0.000835083
8810,,7.37E-07,0.000834552
8820,,5.32E-07,0.000834018
8830,,5.30E-07,0.000833481
8840,,4.30E-07,0.00083294
8850,,3.50E-07,0.000832395
8860,,3.49E-07,0.000831847
8870,,3.17E-07,0.000831296
8880,,2.03E-07,0.000830741
8890,,2.03E-07,0.000830183
8900,,2.03E-07,0.00083075
8910,,1.58E-07,0.000830184
8920,,1.57E-07,0.000829615
8930,,1.31E-07,0.000829043
8940,,1.31E-07,0.000828467
8950,,1.35E-07,0.000827889
8960,,2.40E-07,0.000827307
8970,,2.39E-07,0.000826722
8980,,1.71E-07,0.000826133
8990,,5.24E-08,0.000825542
9000,,5.22E-08,0.000824948
9010,,-1.77E-08,0.00082435
9020,,5.48E-10,0.00082375
9030,,5.47E-10,0.000823146
9040,,-1.12E-08,0.000822539
9050,,3.66E-08,0.00082193
9060,,3.65E-08,0.000821317
9070,,-5.63E-08,0.000820702
9080,,-5.61E-08,0.000820084
9090,,-5.36E-08,0.000819462
9100,,-8.98E-08,0.000818838
9110,,-8.96E-08,0.000818211
9120,,-8.35E-08,0.000817582
9130,,8.39E-08,0.000816949
9140,,8.37E-08,0.000816314
9150,,3.00E-07,0.000815676
9160,,2.99E-07,0.000814897
9170,,1.80E-07,0.000814254
9180,,2.84E-07,0.000813608
9190,,2.83E-07,0.000812959
9200,,4.31E-07,0.000812308
9210,,4.30E-07,0.000811654
9220,,5.17E-07,0.000810998
9230,,4.64E-07,0.000810339
9240,,4.63E-07,0.000809678
9250,,5.34E-07,0.000809014
9260,,5.35E-07,0.000808347
9270,,5.34E-07,0.000807678
9280,,5.59E-07,0.000807007
9290,,5.57E-07,0.000806333
9300,,6.76E-07,0.000803742
9310,,7.13E-07,0.000803065
9320,,7.11E-07,0.000802386
9330,,6.90E-07,0.000801704
9340,,6.88E-07,0.00080102
9350,,7.80E-07,0.000800334
9360,,7.19E-07,0.000799646
9370,,7.17E-07,0.000798955
9380,,5.27E-07,0.000798263
9390,,5.26E-07,0.000797568
9400,,4.32E-07,0.00079687
9410,,4.31E-07,0.000796171
9420,,5.72E-07,0.00079547
9430,,6.18E-07,0.000794766
9440,,6.16E-07,0.000791222
9450,,5.33E-07,0.000790517
9460,,5.32E-07,0.000789809
9470,,5.77E-07,0.0007891
9480,,7.31E-07,0.000788389
9490,,7.30E-07,0.000787675
9500,,6.68E-07,0.00078696
9510,,6.66E-07,0.000786243
9520,,6.23E-07,0.000785524
9530,,6.22E-07,0.000784803
9540,,6.12E-07,0.00078408
9550,,6.46E-07,0.000783355
9560,,6.44E-07,0.000782629
9570,,5.91E-07,0.0007819
9580,,5.89E-07,0.00078117
9590,,6.47E-07,0.000777238
9600,,6.45E-07,0.000776507
9610,,5.47E-07,0.000775775
9620,,5.45E-07,0.00077504
9630,,4.93E-07,0.000774305
9640,,5.80E-07,0.000773567
9650,,5.79E-07,0.000772828
9660,,7.00E-07,0.000772087
9670,,6.98E-07,0.000771344
9680,,5.59E-07,0.0007706
9690,,5.57E-07,0.000769854
9700,,6.19E-07,0.000769106
9710,,6.17E-07,0.000768357
9720,,6.57E-07,0.000767607
9730,,6.22E-07,0.000766855
9740,,6.21E-07,0.000762553
9750,,3.66E-07,0.000761801
9760,,3.65E-07,0.000761048
9770,,3.40E-07,0.000760294
9780,,3.39E-07,0.000759538
9790,,3.09E-07,0.00075878
9800,,3.09E-07,0.000758022
9810,,2.38E-07,0.000757261
9820,,2.38E-07,0.0007565
9830,,1.26E-07,0.000755737
9840,,1.19E-07,0.000754973
9850,,1.19E-07,0.000754207
9860,,-3.43E-08,0.00075344
9870,,-3.42E-08,0.000752672
9880,,1.33E-08,0.000751903
9890,,1.33E-08,0.000751132
9900,,5.59E-08,0.000749196
9910,,5.58E-08,0.000748424
9920,,2.71E-08,0.000747651
9930,,2.71E-08,0.000746877
9940,,-6.85E-09,0.000746101
9950,,-6.84E-09,0.000745325
9960,,-3.23E-08,0.000744547
9970,,-3.22E-08,0.000743768
9980,,4.24E-08,0.000742988
9990,,4.23E-08,0.000742207
10000,,9.32E-08,0.000741424
10010,,9.29E-08,0.000740641
10020,,-5.90E-08,0.000739857
10030,,-7.25E-08,0.000739071
10040,,-7.23E-08,0.000738285
10050,,-4.99E-09,0.000737497
10060,,-4.98E-09,0.000734674
10070,,-3.41E-08,0.000733887
10080,,-3.40E-08,0.000733099
10090,,-1.05E-07,0.000732309
10100,,-1.05E-07,0.000731519
10110,,-7.00E-08,0.000730728
10120,,-6.98E-08,0.000729936
10130,,1.72E-08,0.000729143
10140,,1.72E-08,0.000728349
10150,,3.59E-08,0.000727555
10160,,3.58E-08,0.000726759
10170,,-1.23E-07,0.000725963
10180,,-1.23E-07,0.000725166
10190,,-1.86E-07,0.000724368
10200,,-1.86E-07,0.000723569
10210,,-1.96E-07,0.000722769
10220,,-1.95E-07,0.000721969
10230,,-6.64E-08,0.000720169
10240,,-6.63E-08,0.000719368
10250,,-4.59E-08,0.000718567
10260,,-4.58E-08,0.000717765
10270,,-1.34E-07,0.000716962
10280,,-1.34E-07,0.000716158
10290,,-2.20E-07,0.000715354
10300,,-2.20E-07,0.000714549
10310,,-1.19E-07,0.000713743
10320,,-1.19E-07,0.000712937
10330,,-2.79E-08,0.00071213
10340,,-2.78E-08,0.000711322
10350,,-2.77E-08,0.000710514
10360,,-3.19E-08,0.000709705
10370,,-3.18E-08,0.000708896
10380,,-1.31E-07,0.000708086
10390,,-1.31E-07,0.000707275
10400,,-1.18E-07,0.000706464
10410,,-1.18E-07,0.000705652
10420,,-1.25E-07,0.00070484
10430,,-1.25E-07,0.000704028
10440,,-7.17E-08,0.000703214
10450,,-7.16E-08,0.000702401
10460,,-1.49E-07,0.000701587
10470,,-1.49E-07,0.000700772
10480,,-1.55E-07,0.000699957
10490,,-1.54E-07,0.000699141
10500,,-1.51E-07,0.000698325
10510,,-1.50E-07,0.000697509
10520,,-1.38E-07,0.000696692
10530,,-1.38E-07,0.000695875
10540,,-8.35E-08,0.000695057
10550,,-8.33E-08,0.000694239
10560,,-8.31E-08,0.00069342
10570,,6.74E-08,0.000692602
10580,,6.73E-08,0.000693821
10590,,9.76E-08,0.000692999
10600,,9.74E-08,0.000692177
10610,,1.85E-07,0.000691354
10620,,1.85E-07,0.000690531
10630,,1.84E-07,0.000689708
10640,,1.83E-07,0.000688885
10650,,2.27E-07,0.000688061
10660,,2.26E-07,0.000687237
10670,,3.27E-07,0.000686412
10680,,3.26E-07,0.000685588
10690,,3.25E-07,0.000684763
10700,,6.10E-07,0.000683938
10710,,6.09E-07,0.000683113
10720,,8.52E-07,0.000682287
10730,,8.50E-07,0.000681462
10740,,1.15E-06,0.000680636
10750,,1.15E-06,0.00067981
10760,,1.54E-06,0.000680861
10770,,1.53E-06,0.000680032
10780,,1.53E-06,0.000679203
10790,,1.93E-06,0.000678374
10800,,1.93E-06,0.000677545
10810,,2.45E-06,0.000676716
10820,,2.44E-06,0.000675886
10830,,3.15E-06,0.000675057
10840,,3.14E-06,0.000674227
10850,,3.95E-06,0.000673397
10860,,3.94E-06,0.000672567
10870,,3.93E-06,0.000671737
10880,,4.91E-06,0.000670907
10890,,4.89E-06,0.000670077
10900,,5.94E-06,0.000669247
10910,,5.92E-06,0.000668417
10920,,7.20E-06,0.000667587
10930,,7.18E-06,0.000666757
10940,,8.62E-06,0.000665926
10950,,8.60E-06,0.00066544
10960,,8.58E-06,0.000664609
10970,,1.02E-05,0.000663779
10980,,1.02E-05,0.000662948
10990,,1.19E-05,0.000662117
11000,,1.19E-05,0.000661287
11010,,1.38E-05,0.000660456
11020,,1.38E-05,0.000659625
11030,,1.37E-05,0.000658795
11040,,1.57E-05,0.000657964
11050,,1.57E-05,0.000657134
11060,,1.79E-05,0.000656304
11070,,1.78E-05,0.000655473
11080,,2.01E-05,0.000654643
11090,,2.01E-05,0.000653813
11100,,2.00E-05,0.000652983
11110,,2.26E-05,0.000652153
11120,,2.25E-05,0.000651324
11130,,2.49E-05,0.000650494
11140,,2.49E-05,0.000649665
11150,,2.48E-05,0.000648947
11160,,2.73E-05,0.000648118
11170,,2.72E-05,0.000647289
11180,,2.98E-05,0.00064646
11190,,2.97E-05,0.000645631
11200,,3.22E-05,0.000644802
11210,,3.21E-05,0.000643974
11220,,3.20E-05,0.000643145
11230,,3.43E-05,0.000642317
11240,,3.42E-05,0.000641489
11250,,3.65E-05,0.000640662
11260,,3.64E-05,0.000639834
11270,,3.63E-05,0.000639007
11280,,3.85E-05,0.00063818
11290,,3.84E-05,0.000637353
11300,,4.04E-05,0.000636527
11310,,4.03E-05,0.0006357
11320,,4.03E-05,0.000634874
11330,,4.22E-05,0.000634049
11340,,4.21E-05,0.000633223
11350,,4.40E-05,0.000632398
11360,,4.39E-05,0.000635815
11370,,4.38E-05,0.000634985
11380,,4.55E-05,0.000634155
11390,,4.54E-05,0.000633325
11400,,4.73E-05,0.000632496
11410,,4.72E-05,0.000631667
11420,,4.71E-05,0.000630838
11430,,4.91E-05,0.00063001
11440,,4.90E-05,0.000629182
11450,,5.10E-05,0.000628354
11460,,5.08E-05,0.000627526
11470,,5.07E-05,0.000626699
11480,,5.28E-05,0.000625873
11490,,5.27E-05,0.000625046
11500,,5.48E-05,0.00062422
11510,,5.47E-05,0.000623395
11520,,5.45E-05,0.00062257
11530,,5.66E-05,0.000621745
11540,,5.65E-05,0.00062092
11550,,5.86E-05,0.000620096
11560,,5.84E-05,0.000619273
11570,,5.83E-05,0.0006212
11580,,6.04E-05,0.000620374
11590,,6.02E-05,0.000619547
11600,,6.01E-05,0.000618722
11610,,6.23E-05,0.000617896
11620,,6.22E-05,0.000617072
11630,,6.47E-05,0.000616247
11640,,6.46E-05,0.000615423
11650,,6.44E-05,0.0006146
11660,,6.71E-05,0.000613777
11670,,6.69E-05,0.000612954
11680,,6.95E-05,0.000612132
11690,,6.94E-05,0.00061131
11700,,6.92E-05,0.000610489
11710,,7.19E-05,0.000609668
11720,,7.17E-05,0.000608848
11730,,7.15E-05,0.000608028
11740,,7.43E-05,0.000607208
11750,,7.41E-05,0.00060639
11760,,7.70E-05,0.000605571
11770,,7.68E-05,0.000604753
11780,,7.66E-05,0.000603936
11790,,7.92E-05,0.000603119
11800,,7.90E-05,0.000603841
11810,,7.88E-05,0.000603024
11820,,8.11E-05,0.000602206
11830,,8.10E-05,0.000601389
11840,,8.33E-05,0.000600573
11850,,8.31E-05,0.000599757
11860,,8.29E-05,0.000598942
11870,,8.52E-05,0.000598127
11880,,8.50E-05,0.000597313
11890,,8.48E-05,0.000596499
11900,,8.68E-05,0.000595686
11910,,8.66E-05,0.000594874
11920,,8.64E-05,0.000594062
11930,,8.82E-05,0.00059325
11940,,8.80E-05,0.00059244
11950,,8.95E-05,0.000591629
11960,,8.93E-05,0.00059082
11970,,8.91E-05,0.000590011
11980,,9.01E-05,0.000589202
11990,,8.99E-05,0.000588394
12000,,8.97E-05,0.000587587
12010,,9.04E-05,0.00058678
12020,,9.02E-05,0.000585974
12030,,9.00E-05,0.000586063
12040,,9.04E-05,0.000585257
12050,,9.01E-05,0.000584452
12060,,9.01E-05,0.000583647
12070,,8.99E-05,0.000582842
12080,,8.97E-05,0.000582039
12090,,8.94E-05,0.000581236
12100,,8.91E-05,0.000580433
12110,,8.89E-05,0.000579632
12120,,8.83E-05,0.00057883
12130,,8.81E-05,0.00057803
12140,,8.79E-05,0.00057723
12150,,8.72E-05,0.000576431
12160,,8.70E-05,0.000575632
12170,,8.68E-05,0.000574834
12180,,8.60E-05,0.000574037
12190,,8.58E-05,0.000573241
12200,,8.56E-05,0.000572445
12210,,8.47E-05,0.000571649
12220,,8.45E-05,0.000570855
12230,,8.34E-05,0.000570061
12240,,8.32E-05,0.000569268
12250,,8.30E-05,0.000568475
12260,,8.19E-05,0.000567683
12270,,8.17E-05,0.000568046
12280,,8.15E-05,0.000567254
12290,,8.03E-05,0.000566462
12300,,8.02E-05,0.000565671
12310,,8.00E-05,0.000564881
12320,,7.87E-05,0.000564092
12330,,7.85E-05,0.000563303
12340,,7.83E-05,0.000562515
12350,,7.69E-05,0.000561728
12360,,7.67E-05,0.000560941
12370,,7.65E-05,0.000560156
12380,,7.50E-05,0.00055937
12390,,7.49E-05,0.000558586
12400,,7.47E-05,0.000557802
12410,,7.30E-05,0.000557019
12420,,7.29E-05,0.000556237
12430,,7.27E-05,0.000555456
12440,,7.12E-05,0.000554675
12450,,7.10E-05,0.000553895
12460,,7.09E-05,0.000553115
12470,,6.94E-05,0.000552337
12480,,6.93E-05,0.000551559
12490,,6.91E-05,0.000550782
12500,,6.75E-05,0.000550005
12510,,6.74E-05,0.00054923
12520,,6.72E-05,0.000550962
12530,,6.51E-05,0.000550184
12540,,6.50E-05,0.000549407
12550,,6.48E-05,0.000548631
12560,,6.25E-05,0.000547855
12570,,6.23E-05,0.000547081
12580,,6.22E-05,0.000546307
12590,,6.01E-05,0.000545534
12600,,6.00E-05,0.000544761
12610,,5.98E-05,0.00054399
12620,,5.82E-05,0.000543219
12630,,5.81E-05,0.000542449
12640,,5.80E-05,0.00054168
12650,,5.66E-05,0.000540911
12660,,5.64E-05,0.000540143
12670,,5.63E-05,0.000539376
12680,,5.51E-05,0.00053861
12690,,5.50E-05,0.000537845
12700,,5.49E-05,0.00053708
12710,,5.37E-05,0.000536317
12720,,5.35E-05,0.000535554
12730,,5.34E-05,0.000534791
12740,,5.33E-05,0.00053403
12750,,5.23E-05,0.000533269
12760,,5.21E-05,0.00053251
12770,,5.20E-05,0.000531751
12780,,5.13E-05,0.000535019
12790,,5.11E-05,0.000534255
12800,,5.10E-05,0.000533493
12810,,5.03E-05,0.000532732
12820,,5.02E-05,0.000531971
12830,,5.01E-05,0.000531211
12840,,4.93E-05,0.000530452
12850,,4.92E-05,0.000529694
12860,,4.91E-05,0.000528936
12870,,4.84E-05,0.000528179
12880,,4.82E-05,0.000527424
12890,,4.81E-05,0.000526669
12900,,4.75E-05,0.000525914
12910,,4.74E-05,0.000525161
12920,,4.73E-05,0.000524409
12930,,4.72E-05,0.000523657
12940,,4.68E-05,0.000522906
12950,,4.67E-05,0.000522156
12960,,4.66E-05,0.000521407
12970,,4.60E-05,0.000520658
12980,,4.59E-05,0.000519911
12990,,4.58E-05,0.000519164
13000,,4.53E-05,0.000518418
13010,,4.52E-05,0.000517673
13020,,4.51E-05,0.000516929
13030,,4.47E-05,0.000516186
13040,,4.46E-05,0.000515443
13050,,4.45E-05,0.000515218
13060,,4.44E-05,0.000514477
13070,,4.40E-05,0.000513736
13080,,4.39E-05,0.000512996
13090,,4.38E-05,0.000512257
13100,,4.34E-05,0.000511519
13110,,4.33E-05,0.000510782
13120,,4.32E-05,0.000510045
13130,,4.28E-05,0.00050931
13140,,4.27E-05,0.000508575
13150,,4.26E-05,0.000507841
13160,,4.25E-05,0.000507108
13170,,4.20E-05,0.000506376
13180,,4.19E-05,0.000505644
13190,,4.18E-05,0.000504914
13200,,4.15E-05,0.000504184
13210,,4.14E-05,0.000503456
13220,,4.13E-05,0.000502728
13230,,4.10E-05,0.000502001
13240,,4.09E-05,0.000501275
13250,,4.08E-05,0.000500549
13260,,4.07E-05,0.000499825
13270,,4.04E-05,0.000499101
13280,,4.04E-05,0.000498379
13290,,4.03E-05,0.000497657
13300,,4.00E-05,0.000496936
13310,,3.99E-05,0.000496216
13320,,3.98E-05,0.000495497
13330,,3.97E-05,0.000494778
13340,,3.95E-05,0.000494061
13350,,3.94E-05,0.000493344
13360,,3.93E-05,0.000492629
13370,,3.89E-05,0.000491914
13380,,3.88E-05,0.0004912
13390,,3.87E-05,0.000490487
13400,,3.83E-05,0.000489774
13410,,3.82E-05,0.000489063
13420,,3.81E-05,0.000488353
13430,,3.80E-05,0.000487643
13440,,3.76E-05,0.000486934
13450,,3.75E-05,0.000486226
13460,,3.75E-05,0.000485519
13470,,3.69E-05,0.000484813
13480,,3.69E-05,0.000484108
13490,,3.68E-05,0.000483404
13500,,3.67E-05,0.0004827
13510,,3.62E-05,0.000481998
13520,,3.61E-05,0.000481296
13530,,3.60E-05,0.000480595
13540,,3.57E-05,0.000479895
13550,,3.57E-05,0.000479196
13560,,3.56E-05,0.000478498
13570,,3.55E-05,0.000477801
13580,,3.55E-05,0.000477105
13590,,3.54E-05,0.000476409
13600,,3.53E-05,0.000475714
13610,,3.55E-05,0.000475021
13620,,3.55E-05,0.000474328
13630,,3.54E-05,0.000473478
13640,,3.53E-05,0.000472787
13650,,3.56E-05,0.000472097
13660,,3.55E-05,0.000471408
13670,,3.54E-05,0.000470719
13680,,3.54E-05,0.000470032
13690,,3.57E-05,0.000469346
13700,,3.56E-05,0.00046866
13710,,3.55E-05,0.000467976
13720,,3.57E-05,0.000467292
13730,,3.56E-05,0.000466609
13740,,3.56E-05,0.000465927
13750,,3.55E-05,0.000465246
13760,,3.58E-05,0.000464566
13770,,3.57E-05,0.000463886
13780,,3.56E-05,0.000463208
13790,,3.56E-05,0.00046253
13800,,3.58E-05,0.000461854
13810,,3.57E-05,0.000461178
13820,,3.57E-05,0.000460503
13830,,3.60E-05,0.000459829
13840,,3.59E-05,0.000459156
13850,,3.58E-05,0.000458484
13860,,3.58E-05,0.000457812
13870,,3.60E-05,0.000457142
13880,,3.59E-05,0.000456472
13890,,3.59E-05,0.000455804
13900,,3.58E-05,0.000455136
13910,,3.61E-05,0.000454469
13920,,3.60E-05,0.000453803
13930,,3.60E-05,0.000450942
13940,,3.63E-05,0.000450281
13950,,3.62E-05,0.000449621
13960,,3.61E-05,0.000448962
13970,,3.61E-05,0.000448303
13980,,3.65E-05,0.000447646
13990,,3.64E-05,0.000446989
14000,,3.64E-05,0.000446334
14010,,3.63E-05,0.000445679
14020,,3.69E-05,0.000445025
14030,,3.68E-05,0.000444372
14040,,3.67E-05,0.00044372
14050,,3.66E-05,0.000443068
14060,,3.72E-05,0.000442418
14070,,3.71E-05,0.000441769
14080,,3.70E-05,0.00044112
14090,,3.69E-05,0.000440472
14100,,3.72E-05,0.000439825
14110,,3.71E-05,0.000439179
14120,,3.70E-05,0.000438534
14130,,3.72E-05,0.00043789
14140,,3.71E-05,0.000437247
14150,,3.70E-05,0.000436604
14160,,3.69E-05,0.000435963
14170,,3.70E-05,0.000435322
14180,,3.69E-05,0.000434682
14190,,3.69E-05,0.000434044
14200,,3.68E-05,0.000433406
14210,,3.68E-05,0.000432768
14220,,3.67E-05,0.000432132
14230,,3.66E-05,0.000431497
14240,,3.66E-05,0.000430862
14250,,3.63E-05,0.000430229
14260,,3.63E-05,0.000428874
14270,,3.62E-05,0.000428244
14280,,3.61E-05,0.000427614
14290,,3.59E-05,0.000426985
14300,,3.58E-05,0.000426357
14310,,3.58E-05,0.000425729
14320,,3.57E-05,0.000425103
14330,,3.54E-05,0.000424477
14340,,3.53E-05,0.000423853
14350,,3.52E-05,0.000423229
14360,,3.52E-05,0.000422606
14370,,3.48E-05,0.000421984
14380,,3.47E-05,0.000421363
14390,,3.47E-05,0.000420743
14400,,3.46E-05,0.000420123
14410,,3.42E-05,0.000419505
14420,,3.41E-05,0.000418887
14430,,3.41E-05,0.00041827
14440,,3.40E-05,0.000417654
14450,,3.37E-05,0.000417039
14460,,3.36E-05,0.000416425
14470,,3.35E-05,0.000415812
14480,,3.35E-05,0.000415199
14490,,3.32E-05,0.000414588
14500,,3.31E-05,0.000413977
14510,,3.30E-05,0.000413367
14520,,3.30E-05,0.000412758
14530,,3.28E-05,0.00041215
14540,,3.27E-05,0.000411543
14550,,3.26E-05,0.000410937
14560,,3.26E-05,0.000410331
14570,,3.24E-05,0.000409727
14580,,3.23E-05,0.000409123
14590,,3.22E-05,0.00040852
14600,,3.21E-05,0.000407438
14610,,3.20E-05,0.000406837
14620,,3.19E-05,0.000406238
14630,,3.19E-05,0.000405639
14640,,3.18E-05,0.000405041
14650,,3.17E-05,0.000404444
14660,,3.17E-05,0.000403848
14670,,3.16E-05,0.000403253
14680,,3.15E-05,0.000402658
14690,,3.15E-05,0.000402065
14700,,3.15E-05,0.000401472
14710,,3.14E-05,0.00040088
14720,,3.13E-05,0.000400289
14730,,3.13E-05,0.000399699
14740,,3.13E-05,0.00039911
14750,,3.12E-05,0.000398521
14760,,3.11E-05,0.000397934
14770,,3.11E-05,0.000397347
14780,,3.12E-05,0.000396761
14790,,3.11E-05,0.000396176
14800,,3.10E-05,0.000395592
14810,,3.10E-05,0.000395009
14820,,3.09E-05,0.000394427
14830,,3.09E-05,0.000393845
14840,,3.08E-05,0.000393264
14850,,3.08E-05,0.000392684
14860,,3.08E-05,0.000392105
14870,,3.07E-05,0.000391527
14880,,3.07E-05,0.00039095
14890,,3.06E-05,0.000390373
14900,,3.06E-05,0.000389798
14910,,3.06E-05,0.000389223
14920,,3.05E-05,0.000388649
14930,,3.05E-05,0.000388076
14940,,3.04E-05,0.000387504
14950,,3.04E-05,0.000386932
14960,,3.03E-05,0.000386362
14970,,3.03E-05,0.000385792
14980,,3.02E-05,0.000385223
14990,,3.03E-05,0.000384655
15000,,3.02E-05,0.000384088
15010,,3.01E-05,0.000383521
15020,,3.01E-05,0.000382956
15030,,3.00E-05,0.000382391
15040,,3.04E-05,0.000381827
15050,,3.04E-05,0.000381264
15060,,3.03E-05,0.000380702
15070,,3.03E-05,0.000380141
15080,,3.06E-05,0.00037958
15090,,3.06E-05,0.000379021
15100,,3.05E-05,0.000378462
15110,,3.04E-05,0.000377904
15120,,3.07E-05,0.000377347
15130,,3.07E-05,0.00037679
15140,,3.06E-05,0.000376235
15150,,3.05E-05,0.00037568
15160,,3.05E-05,0.000375126
15170,,3.07E-05,0.000374573
15180,,3.07E-05,0.000374021
15190,,3.06E-05,0.00037347
15200,,3.05E-05,0.000372919
15210,,3.09E-05,0.000372369
15220,,3.09E-05,0.00037182
15230,,3.08E-05,0.000371272
15240,,3.07E-05,0.000370725
15250,,3.07E-05,0.000370179
15260,,3.10E-05,0.000369633
15270,,3.10E-05,0.000369088
15280,,3.09E-05,0.000368544
15290,,3.09E-05,0.000368001
15300,,3.14E-05,0.000367459
15310,,3.13E-05,0.000366917
15320,,3.12E-05,0.000366377
15330,,3.12E-05,0.000365837
15340,,3.11E-05,0.000365298
15350,,3.16E-05,0.000364759
15360,,3.15E-05,0.000364222
15370,,3.15E-05,0.000363685
15380,,3.14E-05,0.00036315
15390,,3.20E-05,0.000362615
15400,,3.20E-05,0.00036208
15410,,3.19E-05,0.000361547
15420,,3.18E-05,0.000361014
15430,,3.18E-05,0.000360483
15440,,3.24E-05,0.000359952
15450,,3.24E-05,0.000359422
15460,,3.23E-05,0.000358892
15470,,3.22E-05,0.000358364
15480,,3.30E-05,0.000357836
15490,,3.29E-05,0.000357309
15500,,3.28E-05,0.000356783
15510,,3.28E-05,0.000356258
15520,,3.27E-05,0.000355733
15530,,3.34E-05,0.000355209
15540,,3.33E-05,0.000354686
15550,,3.33E-05,0.000354164
15560,,3.32E-05,0.000353643
15570,,3.31E-05,0.000353122
15580,,3.39E-05,0.000352603
15590,,3.38E-05,0.000352084
15600,,3.37E-05,0.000351565
15610,,3.37E-05,0.000351048
15620,,3.44E-05,0.000350532
15630,,3.44E-05,0.000350016
15640,,3.43E-05,0.000349501
15650,,3.42E-05,0.000348987
15660,,3.42E-05,0.000348473
15670,,3.51E-05,0.000347961
15680,,3.50E-05,0.000347449
15690,,3.49E-05,0.000346938
15700,,3.48E-05,0.000346427
15710,,3.48E-05,0.000345918
15720,,3.57E-05,0.000345409
15730,,3.57E-05,0.000344901
15740,,3.56E-05,0.000344394
15750,,3.55E-05,0.000343888
15760,,3.55E-05,0.000343382
15770,,3.65E-05,0.000342877
15780,,3.64E-05,0.000342373
15790,,3.63E-05,0.00034187
15800,,3.63E-05,0.000341368
15810,,3.70E-05,0.000340866
15820,,3.69E-05,0.000340365
15830,,3.68E-05,0.000339865
15840,,3.68E-05,0.000339366
15850,,3.67E-05,0.000338867
15860,,3.66E-05,0.000338369
15870,,3.65E-05,0.000337872
15880,,3.64E-05,0.000337376
15890,,3.63E-05,0.00033688
15900,,3.63E-05,0.000336385
15910,,3.43E-05,0.000335891
15920,,3.42E-05,0.000335398
15930,,3.42E-05,0.000334906
15940,,3.41E-05,0.000334414
15950,,3.40E-05,0.000333923
15960,,3.05E-05,0.000333433
15970,,3.05E-05,0.000332944
15980,,3.04E-05,0.000332455
15990,,3.03E-05,0.000331967
16000,,3.03E-05,0.00033148
16010,,2.66E-05,0.000330994
16020,,2.66E-05,0.000330508
16030,,2.65E-05,0.000330023
16040,,2.65E-05,0.000329539
16050,,2.64E-05,0.000329056
16060,,2.38E-05,0.000328573
16070,,2.38E-05,0.000328091
16080,,2.37E-05,0.00032761
16090,,2.37E-05,0.00032713
16100,,2.36E-05,0.00032665
16110,,2.27E-05,0.000326171
16120,,2.27E-05,0.000325693
16130,,2.26E-05,0.000325216
16140,,2.26E-05,0.000324739
16150,,2.25E-05,0.000324263
16160,,2.30E-05,0.000323788
16170,,2.30E-05,0.000323314
16180,,2.29E-05,0.00032284
16190,,2.29E-05,0.000322367
16200,,2.28E-05,0.000321895
16210,,2.36E-05,0.000321424
16220,,2.36E-05,0.000320953
16230,,2.36E-05,0.000320483
16240,,2.35E-05,0.000320014
16250,,2.35E-05,0.000319545
16260,,2.43E-05,0.000319078
16270,,2.42E-05,0.000318611
16280,,2.42E-05,0.000318144
16290,,2.42E-05,0.000317679
16300,,2.41E-05,0.000317214
16310,,2.46E-05,0.00031675
16320,,2.46E-05,0.000316286
16330,,2.45E-05,0.000315824
16340,,2.45E-05,0.000315362
16350,,2.44E-05,0.000314901
16360,,2.47E-05,0.00031444
16370,,2.46E-05,0.000313981
16380,,2.46E-05,0.000313522
16390,,2.45E-05,0.000313063
16400,,2.45E-05,0.000312606
16410,,2.55E-05,0.000312149
16420,,2.55E-05,0.000311693
16430,,2.54E-05,0.000311237
16440,,2.54E-05,0.000310783
16450,,2.53E-05,0.000310329
16460,,2.53E-05,0.000309875
16470,,2.75E-05,0.000309423
16480,,2.75E-05,0.000308971
16490,,2.74E-05,0.00030852
16500,,2.74E-05,0.000308069
16510,,2.73E-05,0.00030762
16520,,3.01E-05,0.000307171
16530,,3.01E-05,0.000306722
16540,,3.00E-05,0.000306275
16550,,3.00E-05,0.000305828
16560,,2.99E-05,0.000306256
16570,,3.30E-05,0.000305809
16580,,3.29E-05,0.000305363
16590,,3.29E-05,0.000304918
16600,,3.28E-05,0.000304473
